,route,speed
8,广都中街235号,23.1722377785625
16,锦江路2段,25.236165212959996
18,龙灯山路,28.109052085037497
1,G108(麓山大道一段),33.584471871410415
14,牧华路三段辅路,34.61792633685111
6,南湖大道,37.13131422889777
5,华阳大道4段-303号,37.26703807956539
7,天府大道南段辅路,38.18242546491
12,梓州大道南一段,42.37429381003272
2,G213(天府大道南段),44.125223938984476
10,府河路1段-89-、88-、85-、83号,47.268277633157496
9,府河路1段-73-、71号,47.573207892999996
0,G108(牧华路三段),48.83581152050849
4,剑南大道南段辅路,52.82076995131974
13,梓州大道辅路,53.06586577295893
15,红星路南延线,54.085295633841326
17,麓山大道1段,55.46241443595667
11,梓州大道,60.067345864755566
3,剑南大道南段,61.801706708218035
