,route,speed
113,滨江路,8.750418358621568
57,广都上街193,12.428809131649999
94,正北中街31号,13.694815593020001
71,政府街41,16.040102666916667
141,龙灯山路,16.68894999135714
93,正北中街2号,17.181906487420587
122,美岸路三段,18.55141303489445
55,广宁路,18.74583594366067
12,G213(益州大道南二段),19.20646395416175
42,南湖路,19.419981338396077
56,广都上街192号,19.601523066533332
32,华阳大道4段-311号,19.900596662559998
134,雅和南二路,20.054221075559997
133,雅和南一路,20.21007056295
99,正西街2号,20.66259063012
30,华阳大道4段-153号,20.98694313908846
51,天明塘街,21.0182348805
41,南湖西路,21.640474124019192
52,天研路,21.83212536027333
35,协泰北街,22.847756149613335
125,通济桥下街108,22.890104305167647
15,东寺北二路,23.023023069570986
127,通济桥下街198,23.395161884947587
28,华阳大道2段-230,23.635027281000003
61,广都中街237号,23.636382062193945
111,海昌路,23.844265386946
82,正东上街66号,23.8631573720875
59,广都上街195号,24.34260951011333
87,正东中街65号,24.48004585192222
100,正西街60号,24.497786318581817
58,广都上街193号,24.6144146029125
115,瑞祥路,24.720617638948077
101,正西街61号,24.7439485078
62,广都中街239号,24.936017375210415
70,张家巷5号,24.96606199081579
103,正西街90号,24.98052336291428
102,正西街65号,25.008345457275
88,正东中街69号,25.161484559033337
72,新程大道,25.3855575751809
68,府河路1段-89-、88-、85-、83号,25.449924935485846
36,南延线,25.85120818813077
118,祥鹤四街,26.368483769263726
67,府河路1段-73-、71号,27.12715759756842
60,广都中街235号,27.79283030304
80,正东上街3,27.90695749351666
20,剑南大道南一段辅路,27.917594259279614
66,府河路1段-54-、56号,28.0628176012579
23,剑和路一段,28.08058687758889
123,美岸路二段,28.356415730346423
69,府河路一段,28.438777045783326
110,沈阳路西段,28.756487012763813
19,剑南大道南一段,28.832269133395705
29,华阳大道3段-159号,28.90741056718889
81,正东上街57号,29.11161735804615
130,锦江路2段,29.113725801302966
126,通济桥下街161,29.124114214857144
27,华新中街97号,30.49149582231111
107,武汉路西段辅路,30.707089907081354
78,正东上街181号,31.02969936609
38,南湖北路,31.289494182068932
86,正东中街229号,31.544573291187493
11,G213(益州大道南一段),31.655491895688915
50,天府大道南段辅路,32.28017075789292
39,南湖南路,32.50060330028936
116,益州大道南一段,32.67852020035933
18,二江路二段,32.76496044256875
3,G108(麓山大道一段),33.0357477566573
40,南湖大道,33.16303779251878
14,万顺路一段,33.174382429896426
96,正西街187号,33.30552037626923
63,府河路1段,33.36637735915909
25,华府大道3段,33.40110369667353
37,南湖东路,33.418186055410715
53,定安路,33.7390672826625
77,正东上街153号,33.8084726985375
0,,34.3235628357872
65,府河路1段-217号,34.387639252460005
90,正公路,34.44040144030518
138,黄龙大道,34.6710366417092
131,锦江路3段,34.755208407473084
105,武汉路东段辅路,35.032777934685186
7,G213(天府大道南段),35.049560289675895
79,正东上街192号,35.31572923511053
89,正东中街80号,35.39174850611334
4,G108(麓山大道二段),35.440701902050684
31,华阳大道4段-303号,35.46281186302326
6,G213(天府大道南一段),35.747882433063566
114,牧华路三段辅路,35.77036183522208
137,麓山大道一段,35.80132089793489
5,G213(两江路),35.982944447298834
9,G213(沈阳路西段),35.99751830897222
108,江畔路,36.05619123670042
117,祥鹤二街,36.273453325376195
124,老成仁路,36.43226905818655
112,海洋路,36.620672975293985
54,富民路4段,36.737099236375
120,绿野路一段,36.784157766679996
64,府河路1段-211号,37.69071153401765
10,G213(牧华立交桥),37.964854285358335
85,正东中街109号,38.17171751319
84,正东下街91号,38.463072914292304
17,东林寺北巷,38.50868956398928
75,梓州大道南一段辅路,38.76608800377485
13,G213(老成仁路),39.25216164346349
109,沈阳路东段,39.481762484822376
83,正东下街149号,39.6369113990125
33,华阳绕城路,39.68186423196147
121,绿野路三段,39.78342701645587
16,东山大道一段,40.101602496629525
106,武汉路西段,40.292929549680856
44,双黄路,41.50141592134607
97,正西街225号,43.21952912087
95,正西街175号,43.21952912087
135,顺兴路,43.2740854716119
8,G213(成仁路),43.53179962659023
1,G108(牧华路三段),43.99982860193104
98,正西街292号,44.49455136685334
129,锦江西43路,44.539560701274304
76,梓州大道辅路,44.91541061307739
91,正公路辅路,45.35542478018053
92,正兴湾大桥,45.43180633486174
128,通济桥街10,45.59125544344445
47,天府大道南二段,45.964573948743585
136,麓山大道1段,46.27540190383312
43,双兴大道,46.377570693993334
74,梓州大道南一段,48.56124883477896
22,剑南大道南段辅路,48.697008947991
21,剑南大道南段,48.80428007142994
48,天府大道南二段辅路,49.21603869782773
73,梓州大道,49.82947995766498
119,红星路南延线,51.07586052268689
46,天府大道南一段辅路,52.566906035342114
132,长顺大道一段,52.70427586840575
26,华府大道四段,54.44214170948688
24,华府大道,54.600206066708324
140,黄龙大道一段,54.60628270294933
2,G108(牧华路二段),55.9485225972014
45,天府大道南一段,56.53096283153068
49,天府大道南段,56.86964433951666
104,武汉路东段,57.137359671985294
139,黄龙大道1段,62.71614946436251
34,协中路,68.27037302234231
